Wavenumbers,Wine_01_Cab_Rep1,Wine_01_Cab_Rep2,Wine_01_Cab_Rep3,Wine_02_Cab_Rep1,Wine_02_Cab_Rep2,Wine_02_Cab_Rep3,Wine_03_Cab_Rep1,Wine_03_Cab_Rep2,Wine_03_Cab_Rep3,Wine_04_Cab_Rep1,Wine_04_Cab_Rep2,Wine_04_Cab_Rep3,Wine_05_Cab_Rep1,Wine_05_Cab_Rep2,Wine_05_Cab_Rep3,Wine_06_Cab_Rep1,Wine_06_Cab_Rep2,Wine_06_Cab_Rep3,Wine_07_Cab_Rep1,Wine_07_Cab_Rep2,Wine_07_Cab_Rep3,Wine_08_Cab_Rep1,Wine_08_Cab_Rep2,Wine_08_Cab_Rep3,Wine_09_Cab_Rep1,Wine_09_Cab_Rep2,Wine_09_Cab_Rep3,Wine_10_Cab_Rep1,Wine_10_Cab_Rep2,Wine_10_Cab_Rep3,Wine_11_Cab_Rep1,Wine_11_Cab_Rep2,Wine_11_Cab_Rep3,Wine_12_Cab_Rep1,Wine_12_Cab_Rep2,Wine_12_Cab_Rep3,Wine_13_Syr_Rep1,Wine_13_Syr_Rep2,Wine_13_Syr_Rep3,Wine_14_Syr_Rep1,Wine_14_Syr_Rep2,Wine_14_Syr_Rep3,Wine_15_Syr_Rep1,Wine_15_Syr_Rep2,Wine_15_Syr_Rep3,Wine_16_Syr_Rep1,Wine_16_Syr_Rep2,Wine_16_Syr_Rep3,Wine_17_Syr_Rep1,Wine_17_Syr_Rep2,Wine_17_Syr_Rep3,Wine_18_Syr_Rep1,Wine_18_Syr_Rep2,Wine_18_Syr_Rep3,Wine_19_Syr_Rep1,Wine_19_Syr_Rep2,Wine_19_Syr_Rep3,Wine_20_Syr_Rep1,Wine_20_Syr_Rep2,Wine_20_Syr_Rep3,Wine_21_Syr_Rep1,Wine_21_Syr_Rep2,Wine_21_Syr_Rep3,Wine_22_Syr_Rep1,Wine_22_Syr_Rep2,Wine_22_Syr_Rep3,Wine_23_Syr_Rep1,Wine_23_Syr_Rep2,Wine_23_Syr_Rep3,Wine_24_Syr_Rep1,Wine_24_Syr_Rep2,Wine_24_Syr_Rep3,Wine_25_Cab_Rep1,Wine_25_Cab_Rep2,Wine_25_Cab_Rep3,Wine_26_Cab_Rep1,Wine_26_Cab_Rep2,Wine_26_Cab_Rep3,Wine_27_Cab_Rep1,Wine_27_Cab_Rep2,Wine_27_Cab_Rep3,Wine_28_Cab_Rep1,Wine_28_Cab_Rep2,Wine_28_Cab_Rep3,Wine_29_Cab_Rep1,Wine_29_Cab_Rep2,Wine_29_Cab_Rep3,Wine_30_Cab_Rep1,Wine_30_Cab_Rep2,Wine_30_Cab_Rep3,Wine_31_Cab_Rep1,Wine_31_Cab_Rep2,Wine_31_Cab_Rep3,Wine_32_Syr_Rep1,Wine_32_Syr_Rep2,Wine_32_Syr_Rep3,Wine_33_Syr_Rep1,Wine_33_Syr_Rep2,Wine_33_Syr_Rep3,Wine_34_Syr_Rep1,Wine_34_Syr_Rep2,Wine_34_Syr_Rep3,Wine_35_Syr_Rep1,Wine_35_Syr_Rep2,Wine_35_Syr_Rep3,Wine_36_Syr_Rep1,Wine_36_Syr_Rep2,Wine_36_Syr_Rep3,Wine_37_Syr_Rep1,Wine_37_Syr_Rep2,Wine_37_Syr_Rep3
937.927,0.70899527,0.70775511,0.70901625,0.70679356,0.70833039,0.70897762,0.70970982,0.70905485,0.70875892,0.70358059,0.7039898,0.70407301,0.69177357,0.69127131,0.69189765,0.70251117,0.70129576,0.70189428,0.69925792,0.70032656,0.70015637,0.69976701,0.70053992,0.69994562,0.69764592,0.69771355,0.6976318,0.69832711,0.69842887,0.69871317,0.69755737,0.69712965,0.6966277,0.69350745,0.69313277,0.6925198,0.70919184,0.71059728,0.70936232,0.70856295,0.70797961,0.70711183,0.69954845,0.6987521,0.69928809,0.70213692,0.7024911,0.69941874,0.70229572,0.70199839,0.70106947,0.69645539,0.69698518,0.69783952,0.69998007,0.70036443,0.70074046,0.69873907,0.69684358,0.69842623,0.69908659,0.69852051,0.69814507,0.69731638,0.69630316,0.69702346,0.69464255,0.69337073,0.69358398,0.69693814,0.69697542,0.69751971,0.69136644,0.687081,0.6894545,0.70136226,0.70119251,0.70016373,0.69429764,0.69514353,0.69479057,0.69605581,0.69684028,0.69696571,0.69878591,0.69900608,0.69693268,0.69488039,0.69665225,0.69506252,0.70486152,0.69847944,0.69652953,0.69578825,0.69530856,0.69599619,0.69422349,0.69215687,0.69359984,0.69330985,0.69416548,0.69206527,0.70409932,0.70412371,0.70491554,0.69829724,0.69905796,0.69883776,0.69945379,0.70211066,0.69942618
941.787,0.69210426,0.6907441,0.69194922,0.68994117,0.69128598,0.69196035,0.69245348,0.69200102,0.6917566,0.6869501,0.68726659,0.68756399,0.67601653,0.67533275,0.6760176,0.68592593,0.68480621,0.68553011,0.68262189,0.68356825,0.68375089,0.68308459,0.68429183,0.6834825,0.68152702,0.68151682,0.68145027,0.68228725,0.68255616,0.68244873,0.68147982,0.68093304,0.68038849,0.67752859,0.67705165,0.67673936,0.69225054,0.69322585,0.6921376,0.6917983,0.6911052,0.69045343,0.68299684,0.68222749,0.68257872,0.68584254,0.68579152,0.68301532,0.68578938,0.68565351,0.68446115,0.68014441,0.68058708,0.68148941,0.68357791,0.68377584,0.68415338,0.68217214,0.68060154,0.68215175,0.6827696,0.68208709,0.68197401,0.68119812,0.68034878,0.68068987,0.67842682,0.67708234,0.67741163,0.68069044,0.68080382,0.6811588,0.67559219,0.67106956,0.67354833,0.68495952,0.68468129,0.68389088,0.6783616,0.6792626,0.67862697,0.67992607,0.68037413,0.68081367,0.68263866,0.68274112,0.6805811,0.67878355,0.68058171,0.67903213,0.68873754,0.68241365,0.68045135,0.67946959,0.67918041,0.67979074,0.67832067,0.67608924,0.67743854,0.67748489,0.67810432,0.67597517,0.68781916,0.68784608,0.68843895,0.6819747,0.68290018,0.68235439,0.68301411,0.68597839,0.68325153
945.647,0.67619472,0.67506373,0.67623169,0.67412194,0.67557432,0.67598912,0.67653825,0.67582719,0.67584418,0.67141043,0.67158834,0.67204695,0.66137561,0.66070959,0.6612322,0.67035151,0.66929152,0.67014396,0.66723892,0.66833828,0.66824029,0.66774658,0.66905244,0.66820513,0.66643401,0.66627821,0.66627785,0.66733799,0.66753372,0.66736079,0.6666456,0.66596879,0.66536809,0.66268494,0.66239672,0.66202518,0.67630663,0.67738981,0.67610019,0.67639213,0.67562289,0.67479372,0.66761131,0.66729182,0.66738246,0.67044122,0.6701788,0.66767726,0.67023705,0.67024893,0.66928045,0.66506677,0.66534894,0.66616247,0.66843275,0.66853475,0.66871106,0.66709292,0.66526608,0.6669984,0.66733996,0.66698085,0.66705199,0.66597272,0.66499002,0.66552759,0.66357918,0.66201279,0.66256767,0.66537874,0.66585747,0.66588226,0.66094909,0.65634969,0.65887007,0.66985913,0.66956881,0.66855889,0.66370771,0.66435706,0.66360119,0.66510853,0.66538508,0.66582319,0.66739399,0.66747985,0.66544248,0.66352067,0.66546961,0.66383516,0.67355945,0.66742988,0.6653809,0.66447367,0.6644991,0.66492332,0.66332331,0.66118858,0.66241652,0.66267261,0.66343778,0.66120795,0.67271604,0.67255012,0.67338726,0.66654764,0.66757898,0.66720935,0.6676581,0.67072216,0.66807697
949.507,0.66123358,0.66009805,0.66129824,0.65917008,0.66058484,0.66099011,0.66130981,0.66063989,0.66069153,0.65667103,0.6569369,0.65727549,0.6474046,0.64680259,0.6473174,0.65569889,0.65466727,0.65547752,0.65287345,0.65407293,0.65393668,0.65339084,0.6546486,0.65369957,0.65181734,0.65193444,0.65189467,0.65305087,0.65315796,0.65314484,0.65216066,0.65177457,0.65121866,0.64847164,0.64832107,0.64782998,0.66130048,0.66224939,0.66099866,0.66148188,0.6610678,0.66017985,0.65324726,0.65287641,0.65307004,0.65554395,0.65554354,0.65310307,0.65561637,0.65583195,0.65485266,0.65058571,0.65110015,0.65173001,0.65394714,0.65399324,0.65419347,0.6529606,0.65095002,0.65247486,0.65270234,0.65267745,0.65258965,0.65149928,0.65058686,0.65127471,0.64952178,0.64808655,0.64849404,0.65116181,0.6514546,0.65172761,0.64669623,0.64259702,0.64495615,0.65527038,0.65532539,0.65420278,0.64986668,0.6500661,0.64955276,0.65101474,0.65135631,0.65166466,0.65291024,0.65311711,0.65118196,0.64934503,0.65141861,0.6495748,0.65920105,0.65309956,0.65105284,0.65038592,0.6505694,0.65099354,0.64910934,0.64715555,0.6484242,0.6487399,0.64948712,0.64736542,0.65841562,0.65808525,0.6589411,0.65226731,0.65302508,0.65266779,0.65327671,0.65628127,0.65348773
953.367,0.64719406,0.64599384,0.64706337,0.64500308,0.64651494,0.64694069,0.64733845,0.64667475,0.64625239,0.64284328,0.64323385,0.64364004,0.63422725,0.63368375,0.63422272,0.64213312,0.64115231,0.64176069,0.63958466,0.64023559,0.64040168,0.63982546,0.64098079,0.64007427,0.63825279,0.63841546,0.63842356,0.63958305,0.63968893,0.63965996,0.63877057,0.63831592,0.63777027,0.63523403,0.63511226,0.63457304,0.64719216,0.64786804,0.64669692,0.647655,0.64709107,0.64672233,0.64014636,0.63937661,0.63973771,0.64178183,0.64179778,0.63943737,0.64224729,0.64230798,0.64123869,0.63702241,0.63761199,0.638034,0.64015888,0.64018312,0.64070572,0.63942337,0.63775803,0.63899293,0.63937861,0.63902001,0.63902268,0.63800662,0.63728031,0.63785898,0.63618762,0.63520897,0.6353362,0.63802276,0.63799411,0.63853023,0.63342971,0.62945314,0.63188044,0.64142743,0.64162646,0.64042434,0.63655693,0.63669581,0.63645442,0.63749243,0.63801636,0.63820835,0.63960948,0.63971054,0.63754848,0.63624973,0.6383825,0.63656348,0.64620816,0.63974393,0.63767531,0.63710595,0.63711717,0.63770421,0.63587234,0.63387606,0.6352269,0.6359193,0.63634614,0.63431286,0.64478112,0.64458775,0.64524793,0.63879698,0.63957723,0.63905941,0.63995477,0.64273268,0.63997628
957.227,0.63400534,0.63290713,0.63387116,0.63181105,0.63350411,0.63385113,0.63429155,0.63362228,0.633267,0.63019835,0.63025692,0.63079165,0.62209296,0.62148748,0.62209917,0.62952715,0.62833623,0.62917073,0.62706705,0.62743603,0.62770657,0.62722637,0.62827072,0.62750377,0.62586931,0.62592301,0.62589832,0.62688988,0.62714218,0.62728732,0.6264523,0.62581663,0.62527611,0.62313186,0.62292676,0.62253926,0.63392366,0.63477839,0.6335897,0.63525774,0.63437938,0.63412526,0.62809596,0.62722306,0.62767115,0.62915135,0.62906294,0.62695158,0.63011761,0.62961983,0.62889389,0.62446667,0.62500736,0.62560546,0.6273438,0.62755296,0.62816638,0.62681612,0.62543581,0.62662843,0.62691006,0.62643605,0.62658449,0.62548586,0.62468331,0.62529547,0.62383111,0.62301017,0.6231931,0.62563706,0.62575267,0.62625259,0.62124691,0.61700887,0.61957107,0.62872314,0.62899113,0.62766586,0.62406979,0.62441175,0.62417822,0.6249834,0.62536279,0.62579421,0.62745874,0.62727238,0.62499335,0.62422465,0.6263807,0.62453616,0.6338633,0.62742061,0.62548422,0.62460152,0.62446836,0.62518487,0.62361293,0.62143603,0.62287172,0.62374164,0.62425188,0.62227109,0.63198132,0.63173229,0.6325122,0.62632741,0.62718513,0.62679563,0.62753439,0.63039179,0.62747389
961.087,0.62222056,0.62124435,0.62203333,0.62014151,0.62171784,0.62215481,0.62228469,0.62189974,0.62163821,0.61881667,0.61896346,0.61907597,0.61155479,0.61084173,0.61144746,0.61815706,0.61690977,0.61793354,0.61566051,0.61628933,0.61654558,0.61603208,0.61721284,0.61631149,0.61464922,0.61496592,0.61486742,0.61579848,0.61599855,0.61628775,0.61531049,0.61457908,0.61421156,0.61226896,0.61202594,0.61150775,0.62220227,0.62300242,0.62206563,0.62437048,0.6236802,0.62336038,0.61758327,0.61679506,0.61730239,0.61772058,0.61769851,0.61573033,0.61937542,0.61875022,0.61798996,0.61336651,0.61389293,0.61451266,0.61603545,0.61625133,0.61674464,0.61569697,0.61443022,0.61554411,0.61568467,0.61528699,0.6153488,0.61433318,0.61345735,0.61411628,0.61281101,0.61203307,0.61230855,0.61442901,0.61472727,0.61528527,0.61035945,0.60616878,0.6086922,0.61756763,0.61776429,0.61670268,0.61303566,0.61337201,0.61311128,0.61385551,0.61421949,0.6148166,0.616208,0.61614694,0.61404738,0.61369796,0.61566024,0.61366972,0.62245063,0.61647611,0.61459668,0.61360122,0.61364045,0.61431583,0.61271026,0.61054004,0.61180878,0.61298132,0.61375502,0.61163232,0.6209115,0.6206379,0.62123379,0.61526341,0.61611612,0.61567849,0.61629307,0.61925776,0.61630666
964.947,0.61191795,0.61081912,0.61193104,0.60999382,0.61128947,0.61184565,0.61209988,0.61154519,0.61120793,0.60876056,0.60895623,0.60907885,0.6022622,0.60150201,0.60217178,0.60792041,0.60702004,0.60776997,0.60562872,0.60646857,0.60672404,0.60628002,0.60737327,0.60669067,0.60489229,0.60519291,0.60514703,0.60632385,0.60630508,0.60658378,0.60572072,0.60492299,0.60455683,0.60257275,0.60261094,0.60180141,0.61181469,0.61262105,0.61151137,0.61505883,0.61454624,0.61426092,0.60865132,0.60810608,0.60849826,0.60761078,0.60774677,0.60582477,0.60977028,0.6094524,0.60860103,0.60365736,0.60419659,0.60485965,0.6063189,0.60632719,0.60677072,0.60615756,0.60467319,0.60594504,0.60593478,0.60554244,0.60539524,0.60446793,0.60379574,0.60435444,0.60320369,0.60247544,0.60275137,0.60474239,0.60493549,0.60546707,0.60081286,0.59678233,0.59926836,0.60786203,0.60776538,0.60698998,0.60363496,0.6037912,0.60363956,0.60427742,0.60472793,0.60517868,0.60625008,0.60642764,0.60428723,0.60445085,0.60596449,0.60441555,0.61272039,0.60653765,0.60476774,0.60411835,0.60439449,0.60515266,0.60310454,0.60110316,0.60220482,0.60383246,0.60462445,0.60238519,0.6113239,0.61111395,0.61156849,0.60558149,0.60642596,0.6059102,0.60648351,0.60925839,0.60668829
968.807,0.60304235,0.60181297,0.60308356,0.60117228,0.60236528,0.60299075,0.6030905,0.60249243,0.60222293,0.60000813,0.59996476,0.6003201,0.59416522,0.5935345,0.59412629,0.59915689,0.59844817,0.59888903,0.59705335,0.59781699,0.59814967,0.59782328,0.59870907,0.59835771,0.59651454,0.59652777,0.59665863,0.59785077,0.59767807,0.59779547,0.59724403,0.59659984,0.59628482,0.5942235,0.59444675,0.5936547,0.60277343,0.60368591,0.60241356,0.60671772,0.60598245,0.60576362,0.60101504,0.60043858,0.60080821,0.59881076,0.59915902,0.59717702,0.60135102,0.6011018,0.60031733,0.59517657,0.59582912,0.59646397,0.59776462,0.59785015,0.5982283,0.59771097,0.59619823,0.59758464,0.59735518,0.59714239,0.59697664,0.59587656,0.59527077,0.59588134,0.59498374,0.59421425,0.59451789,0.59628534,0.59659894,0.59697876,0.59234921,0.58862266,0.59093532,0.59931838,0.59903233,0.59846029,0.59544651,0.59560654,0.59539244,0.59595538,0.59644158,0.59658995,0.59779738,0.59814191,0.59554255,0.59630411,0.59776967,0.59646482,0.60439161,0.59825991,0.59608739,0.59580363,0.59601857,0.59687177,0.59475219,0.5927833,0.59398513,0.59580413,0.59653856,0.59438598,0.60282627,0.60295224,0.60334651,0.59735324,0.59792922,0.59742507,0.59838302,0.60088745,0.5983742
972.667,0.59523915,0.59386497,0.59513134,0.59315237,0.594434,0.59504917,0.59496151,0.59426567,0.59405922,0.59207112,0.59219215,0.59246955,0.58699849,0.58644357,0.5869557,0.59178987,0.59086519,0.59133366,0.58950739,0.59047148,0.59059028,0.59024185,0.59113144,0.59087635,0.58904288,0.58905473,0.58925483,0.59010997,0.59010283,0.59002868,0.58964916,0.58910885,0.58903802,0.58703281,0.58701228,0.58652559,0.59491764,0.59553236,0.5944954,0.59918507,0.59823639,0.59817675,0.59421766,0.59337601,0.59392737,0.59112603,0.59138282,0.58950768,0.59403045,0.59377563,0.59294703,0.58771204,0.58820665,0.58883287,0.58991982,0.59021083,0.59055469,0.59000381,0.58879071,0.5900244,0.58984433,0.58956893,0.58968206,0.58841415,0.58759594,0.58827678,0.5877252,0.58709217,0.58721432,0.58894591,0.58924076,0.58973016,0.58494259,0.58123854,0.58368974,0.59160589,0.59142902,0.59104822,0.58820365,0.5883272,0.58812894,0.58857749,0.58894617,0.58911044,0.59052381,0.59082412,0.58823613,0.58916772,0.59097,0.58936849,0.59711948,0.59112633,0.58893576,0.58839103,0.58851063,0.58955869,0.58727591,0.58550551,0.58671802,0.58887023,0.5895269,0.58752373,0.59580156,0.59592887,0.59609744,0.59013685,0.59056231,0.59021702,0.59088445,0.5938028,0.5910092
976.527,0.58800121,0.58659165,0.58776815,0.58565614,0.58710253,0.58755816,0.58762675,0.5867739,0.58639729,0.58471079,0.58487227,0.58517678,0.58035103,0.57977419,0.58017369,0.58487215,0.5838599,0.58434261,0.58251716,0.58357642,0.5835937,0.58326181,0.58423907,0.5839423,0.58222227,0.58223495,0.58232055,0.58286778,0.58314573,0.58317923,0.58289672,0.5822465,0.58212636,0.58035834,0.58002162,0.57972345,0.58735936,0.58805246,0.5869849,0.59257406,0.59147378,0.59164646,0.5882695,0.58734484,0.58804187,0.58399378,0.58416949,0.58238743,0.58728768,0.58715386,0.58624248,0.58068413,0.58111545,0.58190057,0.58267681,0.58307782,0.58343641,0.5829468,0.5818047,0.58312398,0.58296832,0.58240928,0.58282239,0.58128305,0.58040326,0.581149,0.58080493,0.58034398,0.58017976,0.5819932,0.58229221,0.58286224,0.57783114,0.5741966,0.57692054,0.58448208,0.58429879,0.5839247,0.58161834,0.58164973,0.58151033,0.58173251,0.58201579,0.58218769,0.58388642,0.58404161,0.58158975,0.58270138,0.58460659,0.5828711,0.59025868,0.58422129,0.58252106,0.58161027,0.58159822,0.58276859,0.58049177,0.57864856,0.57992291,0.5823451,0.58289309,0.58096028,0.58939307,0.58923082,0.58942385,0.58338541,0.58394992,0.58371614,0.58396984,0.58690495,0.58406191
980.387,0.580811,0.57978855,0.58071872,0.57880624,0.58023708,0.58054372,0.58044993,0.57970807,0.57922206,0.57769912,0.57793713,0.57803548,0.57402033,0.57349639,0.5738883,0.57805345,0.57704875,0.57773665,0.57592853,0.57681334,0.57702129,0.57683057,0.57771072,0.57738419,0.5758607,0.5757837,0.57575311,0.57615238,0.57630365,0.57656374,0.57650461,0.57577382,0.57548703,0.57379757,0.57349783,0.57318215,0.58026719,0.58106652,0.57993655,0.58633559,0.58502797,0.58551976,0.58280085,0.58197549,0.58255625,0.57720893,0.57748256,0.57556596,0.58088534,0.58089979,0.57991449,0.57385261,0.57447208,0.57504377,0.57591104,0.57629399,0.57677203,0.57631771,0.57511774,0.57641528,0.5762927,0.57573531,0.57619752,0.57433812,0.5735502,0.57428767,0.57410028,0.57359041,0.573742,0.57527102,0.57569633,0.5760498,0.57139127,0.56764991,0.57015909,0.57770487,0.57731321,0.57695165,0.57513029,0.57535869,0.57510771,0.57499983,0.57538781,0.57551261,0.57704084,0.57738711,0.57480446,0.57662272,0.57817601,0.57651457,0.58371528,0.57772119,0.57591356,0.57490226,0.5749889,0.57609139,0.57413241,0.57208855,0.57338616,0.57581114,0.57641054,0.57436021,0.58302732,0.58278512,0.58328244,0.57709725,0.57775263,0.57732485,0.5775095,0.58005032,0.57754949
984.247,0.57450621,0.57360455,0.57468345,0.57273261,0.57399384,0.57429667,0.5741434,0.57337411,0.57296614,0.57146834,0.57177668,0.57172334,0.56849613,0.56803483,0.56850853,0.57210135,0.57110727,0.57196784,0.57001518,0.57088898,0.57133553,0.57103696,0.57184402,0.57163431,0.57002917,0.57011719,0.56999867,0.57017872,0.56999385,0.57044725,0.57078132,0.56998726,0.56970576,0.56797676,0.56795912,0.56740904,0.57401505,0.57475948,0.57350723,0.5802307,0.57914013,0.57959042,0.57793309,0.57706772,0.57762735,0.57127391,0.57149176,0.56948392,0.57521683,0.57521607,0.57422354,0.56786041,0.56860638,0.56903472,0.57003869,0.5704291,0.57065829,0.57056767,0.56915093,0.57033721,0.5704556,0.56996546,0.57031427,0.56826158,0.56762945,0.56835453,0.56820984,0.56780751,0.56812906,0.56936414,0.5699255,0.57040263,0.56577662,0.56182692,0.56424006,0.57172479,0.57128615,0.57087614,0.56965916,0.56966327,0.56950218,0.5689789,0.56940643,0.56959955,0.57115883,0.57142149,0.56885044,0.57117576,0.572522,0.57092871,0.5779302,0.5720815,0.56996056,0.56885996,0.56930865,0.57043377,0.56841074,0.56634881,0.56760631,0.57032335,0.57083352,0.56891316,0.57761639,0.57729462,0.57794619,0.57151899,0.57220329,0.57175512,0.57176941,0.57417171,0.57192218
988.107,0.57020737,0.5690622,0.57029534,0.56812025,0.56918904,0.56989511,0.56946036,0.56870582,0.56820197,0.5669179,0.56705177,0.56718197,0.56477081,0.56435891,0.56477459,0.56792503,0.56698642,0.56767223,0.56589011,0.56653742,0.56688889,0.56670699,0.56765645,0.56745032,0.5657389,0.56605917,0.56587909,0.56544419,0.56536929,0.56574269,0.56685997,0.56586542,0.56582735,0.56389538,0.5638576,0.56317404,0.56935899,0.57016828,0.56890154,0.57570437,0.57485313,0.57497875,0.57484402,0.57378219,0.57459329,0.5667662,0.56679262,0.56486665,0.57099929,0.57085664,0.5699818,0.56352493,0.56432688,0.56474782,0.56576864,0.56615415,0.56618523,0.56627132,0.56494166,0.56601009,0.56632964,0.56568569,0.56593784,0.56375588,0.56311574,0.56376298,0.56386454,0.56380761,0.56393508,0.56512953,0.56574031,0.56636677,0.56113968,0.5575435,0.5600397,0.56716398,0.56693534,0.56638666,0.56586022,0.56577364,0.56568039,0.56458509,0.5651462,0.56536778,0.56701824,0.5672679,0.56461874,0.56740705,0.56892099,0.56733374,0.57376985,0.56801882,0.56575179,0.56471459,0.56511905,0.56630741,0.56422706,0.56213572,0.56351947,0.5665378,0.5669011,0.56511544,0.57381638,0.5736015,0.57394211,0.56761902,0.56815448,0.56759659,0.56780935,0.56985529,0.56761268
991.967,0.56738112,0.56611708,0.56735935,0.56495564,0.56616993,0.56696354,0.56630387,0.5653838,0.56486078,0.56371935,0.56384455,0.56425269,0.56259521,0.56206872,0.56260764,0.56520984,0.56409051,0.56481664,0.56330251,0.56377577,0.56382023,0.5642005,0.56511093,0.56478424,0.56338469,0.56345723,0.56334868,0.56226863,0.56240266,0.56265106,0.56426472,0.56336349,0.56354655,0.56133012,0.56100814,0.56058208,0.56652028,0.5672302,0.56588666,0.57290942,0.57199607,0.5721426,0.57335247,0.57266117,0.57307791,0.56373775,0.56374842,0.56216134,0.56837464,0.56828416,0.56738274,0.56067773,0.56174392,0.5618519,0.56277656,0.56326731,0.56337571,0.56335667,0.5622524,0.56341213,0.56358521,0.56299911,0.56313223,0.56072216,0.56000121,0.56055595,0.56124307,0.56117295,0.5612584,0.56266589,0.56323262,0.56355247,0.55819734,0.55454831,0.55730168,0.56403842,0.56405347,0.5635306,0.56343487,0.56337546,0.56329676,0.56177365,0.56216524,0.56262115,0.56435581,0.56462791,0.56183223,0.56525045,0.56694096,0.56536128,0.57107551,0.56523839,0.5629929,0.56200019,0.56224962,0.5634911,0.56161509,0.55957858,0.56107394,0.56409833,0.56457633,0.56269393,0.57138471,0.57119713,0.57156366,0.56501584,0.56573211,0.56498783,0.56499997,0.56715701,0.56467802
995.827,0.56469843,0.56330757,0.56481815,0.56232243,0.5636236,0.56411017,0.56339601,0.56230919,0.56183763,0.56071176,0.56093845,0.56130071,0.56051028,0.55986383,0.56045702,0.56279271,0.5613152,0.56224082,0.56082333,0.56155269,0.56137267,0.56185687,0.56268582,0.56239481,0.56107908,0.56121273,0.56094712,0.55978155,0.5598149,0.56013843,0.56172596,0.56096172,0.56120789,0.55886292,0.55851503,0.55835685,0.56392251,0.56451292,0.5630383,0.56992793,0.56906776,0.56930504,0.57187982,0.57136825,0.57145329,0.56105154,0.56102263,0.55949878,0.56564299,0.56574739,0.56481627,0.558406,0.55947398,0.55964587,0.56007798,0.56056884,0.5607807,0.56089886,0.55976326,0.56101041,0.5610429,0.56059061,0.56090102,0.55819076,0.55747809,0.55829815,0.55893408,0.55884933,0.55881077,0.56005248,0.56081123,0.56104602,0.55566311,0.55185615,0.55481402,0.5612948,0.56131847,0.56092286,0.56090667,0.56098435,0.56101124,0.55928631,0.55953797,0.55993328,0.56162391,0.56194249,0.55921833,0.56284423,0.56475206,0.56309293,0.56856946,0.56276941,0.56045099,0.5594178,0.55962181,0.560922,0.55944845,0.55746204,0.55884075,0.5619072,0.56259432,0.56054767,0.56904743,0.568816,0.56936383,0.56255234,0.56333746,0.56290229,0.56243723,0.56498687,0.56227987
999.687,0.56142526,0.56003352,0.56178321,0.55932407,0.5605005,0.56094293,0.55967867,0.55874183,0.55815529,0.55754879,0.55780463,0.55782623,0.55791727,0.55718081,0.55777283,0.5595852,0.55818759,0.55916784,0.55760383,0.55854065,0.55836643,0.5589736,0.55953348,0.55962844,0.55819301,0.55839919,0.55815859,0.55694334,0.55696203,0.557416,0.55888102,0.55786833,0.55816044,0.5560281,0.55578296,0.55537255,0.56073467,0.56116892,0.55983087,0.56618504,0.56512939,0.56555563,0.56941787,0.56857621,0.56877479,0.55773836,0.55766404,0.55603488,0.56220108,0.56223779,0.56139995,0.55589382,0.55677901,0.55695992,0.55687442,0.55709284,0.5575879,0.55803495,0.55686898,0.55786422,0.55787795,0.55736055,0.55779445,0.55529409,0.55465619,0.55545232,0.55593901,0.55599869,0.55584686,0.55677846,0.55767635,0.55782076,0.55272519,0.54874802,0.5519318,0.5580809,0.55810046,0.55779778,0.557881,0.5582597,0.55830728,0.55638874,0.55664653,0.55689989,0.55806018,0.55877783,0.55600451,0.55980027,0.56168327,0.56002986,0.56559757,0.55979669,0.5575773,0.55630837,0.55653955,0.55790153,0.55690265,0.55483576,0.55623986,0.55929415,0.56003988,0.55790276,0.56619618,0.56596703,0.56645728,0.55987571,0.56041528,0.55997859,0.55968747,0.56222872,0.55935435
1003.547,0.55853212,0.55717663,0.55890789,0.55664747,0.55788992,0.55812499,0.55649403,0.55552821,0.55484169,0.55477785,0.55491271,0.55503582,0.55569407,0.55499756,0.55543619,0.55658614,0.55547574,0.55647558,0.55491994,0.55578962,0.55574026,0.55667303,0.55729654,0.55735145,0.5559954,0.55604951,0.55592696,0.5547613,0.55467546,0.55525494,0.55627494,0.55526096,0.55556537,0.55361208,0.55344069,0.55278562,0.55774844,0.55820907,0.55703524,0.56343196,0.56220748,0.56272576,0.56742582,0.56655108,0.56677627,0.5547304,0.55482484,0.55323651,0.55983205,0.55960997,0.55867463,0.55385965,0.55471191,0.55482175,0.55403525,0.5544011,0.55484411,0.55538521,0.55433058,0.55540435,0.55519436,0.55466652,0.55507325,0.55276147,0.55215064,0.55275819,0.55373621,0.55372547,0.55352174,0.5540657,0.55498665,0.5549887,0.55036898,0.54616842,0.54946692,0.5554352,0.55538716,0.55506569,0.55586417,0.55610138,0.55608069,0.55398472,0.55407054,0.55448678,0.55518532,0.55597987,0.55297731,0.55731177,0.55916455,0.55758108,0.56319888,0.55712401,0.55517416,0.55358651,0.55404766,0.55534215,0.5548626,0.55268346,0.55412369,0.55740682,0.55797516,0.55574107,0.56412902,0.56371574,0.56416381,0.55740425,0.55814656,0.55756668,0.55723262,0.55971334,0.55681197
